Date,Speed (m/s),Direction (º),Energy (kWh)
27/04/2020 12:50:00,"3,68",43,"329,87"
27/04/2020 13:00:00,"4,08",38,"378,84"
27/04/2020 13:10:00,"5,48",37,"565,97"
27/04/2020 13:20:00,"4,37",38,"431,56"
27/04/2020 13:30:00,"4,45",38,"441,32"
27/04/2020 13:40:00,"3,11",38,"254,88"
27/04/2020 13:50:00,"3,06",37,"130,24"
27/04/2020 14:00:00,"4,15",35,"123,09"
27/04/2020 14:10:00,"2,70",40,"158,67"
27/04/2020 14:20:00,"2,29",42,"173,71"
27/04/2020 14:30:00,"3,57",41,"270,25"
27/04/2020 14:40:00,"3,30",37,"286,50"
27/04/2020 14:50:00,"3,33",36,"266,64"
27/04/2020 15:00:00,"4,09",37,"236,28"
27/04/2020 15:10:00,"3,80",39,"159,66"
27/04/2020 15:20:00,"3,78",45,"112,12"
27/04/2020 15:30:00,"2,71",46,"177,74"
27/04/2020 15:40:00,"3,48",44,"299,58"
27/04/2020 15:50:00,"4,81",46,"205,32"
27/04/2020 16:00:00,"4,56",46,"161,75"
27/04/2020 16:10:00,"5,19",42,"108,10"
27/04/2020 16:20:00,"5,70",38,"213,99"
27/04/2020 16:30:00,"6,38",38,"378,01"
27/04/2020 16:40:00,"4,99",40,"124,87"
27/04/2020 16:50:00,"4,12",40,"54,23"
27/04/2020 17:00:00,"5,13",36,"131,94"
27/04/2020 17:10:00,"4,34",35,"124,91"
27/04/2020 17:20:00,"3,32",38,"118,89"
27/04/2020 17:30:00,"2,83",36,"178,70"
27/04/2020 17:40:00,"3,32",34,"131,50"
27/04/2020 17:50:00,"3,74",34,"150,01"
27/04/2020 18:00:00,"3,36",36,"107,61"
27/04/2020 18:10:00,"5,40",34,"179,06"
27/04/2020 18:20:00,"5,85",35,"231,25"
27/04/2020 18:30:00,"4,98",31,"229,91"
27/04/2020 18:40:00,"4,89",34,"430,82"
27/04/2020 18:50:00,"5,98",34,"318,84"
27/04/2020 19:00:00,"6,03",30,"262,64"
27/04/2020 19:10:00,"6,55",33,"300,01"
27/04/2020 19:20:00,"7,16",29,"439,67"
27/04/2020 19:30:00,"8,27",29,"543,53"
27/04/2020 19:40:00,"6,94",29,"351,28"
27/04/2020 19:50:00,"7,81",29,"413,87"
27/04/2020 20:00:00,"8,90",28,"853,57"
27/04/2020 20:10:00,"9,08",28,"834,81"
27/04/2020 20:20:00,"8,85",30,"784,85"
27/04/2020 20:30:00,"7,73",30,"583,81"
27/04/2020 20:40:00,"6,80",30,"443,49"
27/04/2020 20:50:00,"6,45",29,"318,07"
27/04/2020 21:00:00,"6,04",29,"204,85"
27/04/2020 21:10:00,"6,46",29,"273,54"
27/04/2020 21:20:00,"6,43",29,"348,90"
27/04/2020 21:30:00,"6,32",29,"416,39"
27/04/2020 21:40:00,"5,92",29,"304,63"
27/04/2020 21:50:00,"5,51",29,"254,34"
27/04/2020 22:00:00,"5,98",28,"269,81"
27/04/2020 22:10:00,"6,34",28,"331,27"
27/04/2020 22:20:00,"6,47",29,"391,28"
27/04/2020 22:30:00,"7,18",29,"546,94"
27/04/2020 22:40:00,"7,53",29,"555,40"
27/04/2020 22:50:00,"6,86",29,"388,05"
27/04/2020 23:00:00,"7,10",29,"359,89"
27/04/2020 23:10:00,"6,21",29,"302,65"
27/04/2020 23:20:00,"7,12",29,"367,70"
27/04/2020 23:30:00,"7,72",29,"425,28"
27/04/2020 23:40:00,"7,72",28,"416,25"
27/04/2020 23:50:00,"8,09",29,"446,61"
28/04/2020 00:00:00,"8,39",28,"634,87"
28/04/2020 00:10:00,"8,59",30,"716,63"
28/04/2020 00:20:00,"7,53",34,"552,85"
28/04/2020 00:30:00,"8,35",36,"714,77"
28/04/2020 00:40:00,"7,26",30,"656,22"
28/04/2020 00:50:00,"8,86",27,"583,56"
28/04/2020 01:00:00,"8,54",34,"561,47"
28/04/2020 01:10:00,"8,60",29,"578,34"
28/04/2020 01:20:00,"8,90",41,"772,12"
28/04/2020 01:30:00,"9,45",25,"869,40"
28/04/2020 01:40:00,"9,46",303,"909,39"
28/04/2020 01:50:00,"8,64",7,"752,94"
28/04/2020 02:00:00,"9,04",338,"881,92"
28/04/2020 02:10:00,"8,66",8,"872,37"
28/04/2020 02:20:00,"8,49",360,"888,01"
28/04/2020 02:30:00,"9,13",330,"1.005,80"
28/04/2020 02:40:00,"9,33",312,"980,79"
28/04/2020 02:50:00,"9,30",237,"1.027,84"
28/04/2020 03:00:00,"10,56",238,"1.157,38"
28/04/2020 03:10:00,"11,31",229,"1.314,88"
28/04/2020 03:20:00,"10,06",280,"1.315,91"
28/04/2020 03:30:00,"9,50",352,"1.266,50"
28/04/2020 03:40:00,"8,42",331,"1.249,26"
28/04/2020 03:50:00,"9,45",271,"1.313,52"
28/04/2020 04:00:00,"9,58",238,"1.159,96"
28/04/2020 04:10:00,"9,54",253,"1.122,89"
28/04/2020 04:20:00,"9,67",249,"1.245,08"
28/04/2020 04:30:00,"8,31",273,"1.253,51"
28/04/2020 04:40:00,"9,30",248,"1.291,29"
28/04/2020 04:50:00,"9,50",335,"1.306,99"
28/04/2020 05:00:00,"9,36",254,"1.279,36"
28/04/2020 05:10:00,"9,22",253,"1.130,63"
28/04/2020 05:20:00,"9,43",244,"1.048,29"
28/04/2020 05:30:00,"8,62",312,"1.054,90"
28/04/2020 05:40:00,"9,25",327,"997,54"
28/04/2020 05:50:00,"9,34",272,"1.128,88"
28/04/2020 06:00:00,"7,86",298,"1.237,84"
28/04/2020 06:10:00,"7,79",307,"1.249,25"
28/04/2020 06:20:00,"8,91",260,"1.164,69"
28/04/2020 06:30:00,"8,81",352,"1.099,45"
28/04/2020 06:40:00,"10,01",240,"1.189,99"
28/04/2020 06:50:00,"10,11",232,"1.330,33"
28/04/2020 07:00:00,"10,60",253,"1.234,13"
28/04/2020 07:10:00,"10,18",238,"1.303,98"
28/04/2020 07:20:00,"8,15",264,"1.139,17"
28/04/2020 07:30:00,"8,03",285,"1.040,46"
28/04/2020 07:40:00,"7,75",271,"1.011,71"
28/04/2020 07:50:00,"9,21",342,"938,41"
28/04/2020 08:00:00,"6,82",292,"1.083,73"
28/04/2020 08:10:00,"8,36",255,"1.156,29"
28/04/2020 08:20:00,"7,32",259,"1.153,31"
28/04/2020 08:30:00,"5,85",271,"1.024,33"
28/04/2020 08:40:00,"7,29",285,"1.090,43"
28/04/2020 08:50:00,"8,29",257,"1.132,06"
28/04/2020 09:00:00,"6,85",263,"1.203,28"
28/04/2020 09:10:00,"8,90",252,"1.175,78"
28/04/2020 09:20:00,"7,05",273,"946,49"
28/04/2020 09:30:00,"6,77",272,"877,34"
28/04/2020 09:40:00,"7,03",268,"881,73"
28/04/2020 09:50:00,"6,18",279,"891,04"
28/04/2020 10:00:00,"8,14",254,"832,98"
28/04/2020 10:10:00,"8,72",244,"650,61"
28/04/2020 10:20:00,"6,74",299,"831,89"
28/04/2020 10:30:00,"8,12",263,"736,79"
28/04/2020 10:40:00,"8,60",47,"738,48"
28/04/2020 10:50:00,"8,04",225,"601,75"
28/04/2020 11:00:00,"7,55",51,"520,21"
28/04/2020 11:10:00,"8,11",301,"521,26"
28/04/2020 11:20:00,"9,06",212,"735,77"
28/04/2020 11:30:00,"7,74",77,"637,65"
28/04/2020 11:40:00,"8,61",66,"745,75"
28/04/2020 11:50:00,"9,39",155,"834,32"
28/04/2020 12:00:00,"11,20",236,"1.196,40"
28/04/2020 12:10:00,"6,77",341,"616,98"
28/04/2020 12:20:00,"6,50",59,"267,96"
28/04/2020 12:30:00,"6,93",45,"287,08"
28/04/2020 12:40:00,"7,94",13,"453,69"
28/04/2020 12:50:00,"9,06",304,"684,81"
28/04/2020 13:00:00,"9,07",232,"1.002,82"
28/04/2020 13:10:00,"9,04",82,"854,71"
28/04/2020 13:20:00,"6,63",27,"329,30"
28/04/2020 13:30:00,"3,49",43,"197,80"
28/04/2020 13:40:00,"9,76",256,"1.037,04"
28/04/2020 13:50:00,"7,54",3,"785,13"
28/04/2020 14:00:00,"8,02",262,"862,81"
28/04/2020 14:10:00,"9,11",243,"1.021,01"
28/04/2020 14:20:00,"9,11",245,"825,77"
28/04/2020 14:30:00,"7,15",274,"872,52"
28/04/2020 14:40:00,"8,41",241,"765,36"
28/04/2020 14:50:00,"8,66",294,"825,86"
28/04/2020 15:00:00,"7,96",334,"599,77"
28/04/2020 15:10:00,"8,08",24,"634,63"
28/04/2020 15:20:00,"10,32",213,"744,25"
28/04/2020 15:30:00,"7,43",47,"410,68"
28/04/2020 15:40:00,"11,73",224,"1.182,56"
28/04/2020 15:50:00,"10,01",203,"1.109,81"
28/04/2020 16:00:00,"11,02",221,"1.365,54"
28/04/2020 16:10:00,"11,37",210,"1.421,48"
28/04/2020 16:20:00,"10,40",218,"1.194,13"
28/04/2020 16:30:00,"10,12",194,"1.084,40"
28/04/2020 16:40:00,"10,07",181,"1.019,94"
28/04/2020 16:50:00,"10,09",190,"1.079,06"
28/04/2020 17:00:00,"11,18",210,"1.266,75"
28/04/2020 17:10:00,"10,18",175,"1.269,40"
28/04/2020 17:20:00,"8,41",94,"922,90"
28/04/2020 17:30:00,"10,65",171,"1.199,44"
28/04/2020 17:40:00,"9,37",169,"1.096,62"
28/04/2020 17:50:00,"10,32",178,"1.062,97"
28/04/2020 18:00:00,"9,61",165,"1.106,50"
28/04/2020 18:10:00,"8,27",138,"972,43"
28/04/2020 18:20:00,"8,40",161,"788,97"
28/04/2020 18:30:00,"8,79",147,"780,53"
28/04/2020 18:40:00,"9,28",165,"784,56"
28/04/2020 18:50:00,"10,65",169,"898,71"
28/04/2020 19:00:00,"10,46",133,"1.142,61"
28/04/2020 19:10:00,"9,49",166,"896,42"
28/04/2020 19:20:00,"9,15",177,"968,55"
28/04/2020 19:30:00,"9,75",172,"697,23"
28/04/2020 19:40:00,"9,67",168,"668,38"
28/04/2020 19:50:00,"9,97",166,"769,20"
28/04/2020 20:00:00,"10,14",173,"924,72"
28/04/2020 20:10:00,"10,42",159,"827,49"
28/04/2020 20:20:00,"8,85",163,"625,57"
28/04/2020 20:30:00,"8,89",98,"492,41"
28/04/2020 20:40:00,"9,08",155,"541,80"
28/04/2020 20:50:00,"8,47",165,"503,80"
28/04/2020 21:00:00,"9,71",179,"701,91"
28/04/2020 21:10:00,"9,50",184,"856,41"
28/04/2020 21:20:00,"9,24",186,"741,76"
28/04/2020 21:30:00,"9,97",190,"916,32"
28/04/2020 21:40:00,"9,80",190,"1.005,98"
28/04/2020 21:50:00,"11,01",189,"1.097,92"
28/04/2020 22:00:00,"11,73",190,"1.133,08"
28/04/2020 22:10:00,"11,78",192,"1.237,05"
28/04/2020 22:20:00,"11,37",199,"1.350,76"
28/04/2020 22:30:00,"11,22",197,"1.223,06"
28/04/2020 22:40:00,"10,48",193,"978,43"
28/04/2020 22:50:00,"10,02",194,"868,63"
28/04/2020 23:00:00,"12,47",197,"1.311,22"
28/04/2020 23:10:00,"11,53",196,"1.352,91"
28/04/2020 23:20:00,"11,74",196,"1.318,37"
28/04/2020 23:30:00,"11,13",192,"1.086,39"
28/04/2020 23:40:00,"12,28",193,"1.279,44"
28/04/2020 23:50:00,"11,60",194,"1.275,87"
29/04/2020 00:00:00,"11,67",193,"1.367,71"
29/04/2020 00:10:00,"11,98",195,"1.459,37"
29/04/2020 00:20:00,"13,33",196,"1.598,50"
29/04/2020 00:30:00,"13,35",197,"1.628,50"
29/04/2020 00:40:00,"12,42",197,"1.637,70"
29/04/2020 00:50:00,"13,45",193,"1.663,46"
29/04/2020 01:00:00,"14,07",196,"1.739,59"
29/04/2020 01:10:00,"14,74",195,"1.810,88"
29/04/2020 01:20:00,"12,76",200,"1.734,46"
29/04/2020 01:30:00,"12,57",197,"1.591,37"
29/04/2020 01:40:00,"14,05",192,"1.541,34"
29/04/2020 01:50:00,"13,00",193,"1.364,83"
29/04/2020 02:00:00,"13,13",197,"1.621,76"
29/04/2020 02:10:00,"13,30",191,"1.483,68"
29/04/2020 02:20:00,"12,53",191,"1.440,22"
29/04/2020 02:30:00,"12,75",194,"1.329,96"
29/04/2020 02:40:00,"13,46",193,"1.493,74"
29/04/2020 02:50:00,"12,44",194,"1.444,92"
29/04/2020 03:00:00,"12,46",198,"1.368,28"
29/04/2020 03:10:00,"12,28",195,"1.262,50"
29/04/2020 03:20:00,"11,07",178,"997,09"
29/04/2020 03:30:00,"11,11",182,"1.019,81"
29/04/2020 03:40:00,"11,87",195,"1.272,40"
29/04/2020 03:50:00,"11,46",206,"1.345,39"
29/04/2020 04:00:00,"11,42",210,"1.361,33"
29/04/2020 04:10:00,"13,57",209,"1.532,88"
29/04/2020 04:20:00,"14,20",214,"1.775,55"
29/04/2020 04:30:00,"15,30",224,"1.788,46"
29/04/2020 04:40:00,"12,59",236,"1.513,29"
29/04/2020 04:50:00,"11,61",246,"1.648,12"
29/04/2020 05:00:00,"11,69",246,"1.755,05"
29/04/2020 05:10:00,"10,70",240,"1.589,68"
29/04/2020 05:20:00,"12,72",237,"1.677,16"
29/04/2020 05:30:00,"14,16",232,"1.729,62"
29/04/2020 05:40:00,"12,16",236,"1.639,54"
29/04/2020 05:50:00,"12,14",235,"1.511,74"
29/04/2020 06:00:00,"12,04",233,"1.450,25"
29/04/2020 06:10:00,"10,74",235,"1.600,93"
29/04/2020 06:20:00,"12,35",235,"1.593,68"
29/04/2020 06:30:00,"11,64",250,"1.624,18"
29/04/2020 06:40:00,"11,94",250,"1.587,80"
29/04/2020 06:50:00,"10,85",245,"1.367,29"
29/04/2020 07:00:00,"10,82",240,"1.355,63"
29/04/2020 07:10:00,"10,89",239,"1.264,24"
29/04/2020 07:20:00,"10,66",239,"1.136,18"
29/04/2020 07:30:00,"9,75",239,"1.051,65"
29/04/2020 07:40:00,"10,39",239,"1.119,65"
29/04/2020 07:50:00,"10,61",242,"1.143,37"
29/04/2020 08:00:00,"9,75",236,"992,71"
29/04/2020 08:10:00,"9,11",227,"848,75"
29/04/2020 08:20:00,"10,56",223,"875,96"
29/04/2020 08:30:00,"11,23",231,"1.050,73"
29/04/2020 08:40:00,"10,15",231,"1.016,08"
29/04/2020 08:50:00,"10,09",228,"1.001,63"
29/04/2020 09:00:00,"8,69",215,"849,76"
29/04/2020 09:10:00,"8,62",215,"745,99"
29/04/2020 09:20:00,"10,68",225,"928,51"
29/04/2020 09:30:00,"11,59",232,"1.282,44"
29/04/2020 09:40:00,"11,13",228,"1.377,17"
29/04/2020 09:50:00,"11,28",225,"1.192,07"
29/04/2020 10:00:00,"11,17",226,"1.136,80"
29/04/2020 10:10:00,"11,19",226,"1.203,59"
29/04/2020 10:20:00,"11,41",236,"1.294,62"
29/04/2020 10:30:00,"12,12",237,"1.447,29"
29/04/2020 10:40:00,"12,43",236,"1.394,17"
29/04/2020 10:50:00,"13,80",230,"1.414,10"
29/04/2020 11:00:00,"14,75",234,"1.583,32"
29/04/2020 11:10:00,"14,07",232,"1.759,74"
29/04/2020 11:20:00,"15,57",234,"1.892,06"
29/04/2020 11:30:00,"15,28",234,"1.879,58"
29/04/2020 11:40:00,"13,87",232,"1.750,98"
29/04/2020 11:50:00,"13,52",232,"1.433,23"
29/04/2020 12:00:00,"13,89",232,"1.351,40"
29/04/2020 12:10:00,"13,89",226,"1.427,04"
29/04/2020 12:20:00,"15,03",228,"1.764,75"
29/04/2020 12:30:00,"14,18",232,"1.796,88"
29/04/2020 12:40:00,"13,55",225,"1.653,24"
29/04/2020 12:50:00,"15,20",224,"1.765,02"
29/04/2020 13:00:00,"13,93",223,"1.784,64"
29/04/2020 13:10:00,"14,81",223,"1.844,68"
29/04/2020 13:20:00,"16,79",223,"2.000,83"
29/04/2020 13:30:00,"14,59",221,"2.002,72"
29/04/2020 13:40:00,"15,27",220,"1.933,60"
29/04/2020 13:50:00,"15,34",216,"1.894,16"
29/04/2020 14:00:00,"13,87",216,"1.909,21"
29/04/2020 14:10:00,"13,16",216,"1.794,72"
29/04/2020 14:20:00,"15,02",216,"2.015,33"
29/04/2020 14:30:00,"15,47",221,"2.103,30"
29/04/2020 14:40:00,"15,40",225,"2.104,85"
29/04/2020 14:50:00,"15,76",226,"2.138,20"
29/04/2020 15:00:00,"15,64",222,"2.063,66"
29/04/2020 15:10:00,"16,95",228,"2.101,90"
29/04/2020 15:20:00,"16,97",230,"2.058,91"
29/04/2020 15:30:00,"15,90",233,"2.022,66"
29/04/2020 15:40:00,"16,36",238,"2.145,11"
29/04/2020 15:50:00,"15,30",230,"1.908,32"
29/04/2020 16:00:00,"16,29",229,"1.968,94"
29/04/2020 16:10:00,"14,34",238,"2.111,04"
29/04/2020 16:20:00,"15,32",234,"2.036,22"
29/04/2020 16:30:00,"15,16",235,"1.990,90"
29/04/2020 16:40:00,"15,43",235,"1.910,48"
29/04/2020 16:50:00,"14,01",235,"1.880,34"
29/04/2020 17:00:00,"13,77",237,"1.861,48"
29/04/2020 17:10:00,"14,97",236,"2.004,68"
29/04/2020 17:20:00,"16,91",229,"2.015,14"
29/04/2020 17:30:00,"15,60",229,"1.839,16"
29/04/2020 17:40:00,"15,41",231,"1.803,23"
29/04/2020 17:50:00,"14,47",235,"1.832,05"
29/04/2020 18:00:00,"13,37",234,"1.781,26"
29/04/2020 18:10:00,"14,42",237,"1.937,02"
29/04/2020 18:20:00,"15,03",237,"1.946,91"
29/04/2020 18:30:00,"14,58",238,"1.996,90"
29/04/2020 18:40:00,"16,01",238,"2.033,57"
29/04/2020 18:50:00,"16,91",236,"1.990,32"
29/04/2020 19:00:00,"16,93",237,"2.021,33"
29/04/2020 19:10:00,"17,11",238,"2.006,07"
29/04/2020 19:20:00,"15,74",239,"2.032,15"
29/04/2020 19:30:00,"14,82",238,"1.953,07"
29/04/2020 19:40:00,"15,38",235,"1.966,41"
29/04/2020 19:50:00,"15,26",232,"1.891,15"
29/04/2020 20:00:00,"15,93",230,"1.894,97"
29/04/2020 20:10:00,"14,96",232,"1.870,90"
29/04/2020 20:20:00,"15,83",225,"1.900,05"
29/04/2020 20:30:00,"17,74",234,"2.016,40"
29/04/2020 20:40:00,"17,22",237,"2.158,72"
29/04/2020 20:50:00,"16,53",237,"2.111,33"
29/04/2020 21:00:00,"17,38",238,"2.069,72"
29/04/2020 21:10:00,"16,92",237,"2.036,62"
29/04/2020 21:20:00,"15,92",236,"1.925,19"
29/04/2020 21:30:00,"14,59",239,"1.980,31"
29/04/2020 21:40:00,"14,56",235,"1.868,15"
29/04/2020 21:50:00,"14,00",235,"1.798,40"
29/04/2020 22:00:00,"13,19",233,"1.796,38"
29/04/2020 22:10:00,"14,72",234,"1.872,16"
29/04/2020 22:20:00,"14,07",229,"1.700,43"
29/04/2020 22:30:00,"14,74",227,"1.677,28"
29/04/2020 22:40:00,"14,27",227,"1.761,15"
29/04/2020 22:50:00,"15,86",227,"1.877,58"
29/04/2020 23:00:00,"15,92",239,"2.050,20"
29/04/2020 23:10:00,"14,62",239,"1.880,89"
29/04/2020 23:20:00,"14,93",232,"1.879,83"
29/04/2020 23:30:00,"15,69",231,"1.941,45"
29/04/2020 23:40:00,"15,51",234,"1.910,74"
29/04/2020 23:50:00,"14,70",231,"1.881,65"
30/04/2020 00:00:00,"15,91",233,"1.893,65"
30/04/2020 00:10:00,"13,64",234,"1.844,68"
30/04/2020 00:20:00,"13,26",234,"1.679,30"
30/04/2020 00:30:00,"13,78",228,"1.622,74"
30/04/2020 00:40:00,"12,71",228,"1.594,07"
30/04/2020 00:50:00,"12,73",226,"1.614,47"
30/04/2020 01:00:00,"15,24",228,"1.864,19"
30/04/2020 01:10:00,"15,82",226,"1.979,13"
30/04/2020 01:20:00,"16,23",226,"2.032,56"
30/04/2020 01:30:00,"15,71",225,"2.066,26"
30/04/2020 01:40:00,"16,85",230,"2.098,48"
30/04/2020 01:50:00,"16,28",232,"2.102,82"
30/04/2020 02:00:00,"16,11",232,"2.102,56"
30/04/2020 02:10:00,"15,72",233,"2.095,54"
30/04/2020 02:20:00,"16,80",233,"2.107,49"
30/04/2020 02:30:00,"16,34",233,"2.058,76"
30/04/2020 02:40:00,"16,28",230,"1.856,81"
30/04/2020 02:50:00,"15,08",241,"1.820,39"
30/04/2020 03:00:00,"15,62",242,"1.988,82"
30/04/2020 03:10:00,"17,79",244,"2.061,49"
30/04/2020 03:20:00,"16,31",242,"2.078,32"
30/04/2020 03:30:00,"17,30",235,"2.119,52"
30/04/2020 03:40:00,"17,41",232,"2.146,79"
30/04/2020 03:50:00,"17,43",232,"2.148,28"
30/04/2020 04:00:00,"17,64",232,"2.152,81"
30/04/2020 04:10:00,"17,89",231,"2.089,15"
30/04/2020 04:20:00,"16,96",235,"2.095,97"
30/04/2020 04:30:00,"16,43",231,"2.005,32"
30/04/2020 04:40:00,"18,81",231,"2.181,48"
30/04/2020 04:50:00,"17,39",229,"2.047,76"
30/04/2020 05:00:00,"16,89",232,"1.702,26"
30/04/2020 05:10:00,"13,92",236,"1.495,68"
30/04/2020 05:20:00,"13,39",235,"1.543,08"
30/04/2020 05:30:00,"13,01",228,"1.641,26"
30/04/2020 05:40:00,"13,56",225,"1.655,29"
30/04/2020 05:50:00,"14,88",227,"1.681,04"
30/04/2020 06:00:00,"16,29",227,"1.838,54"
30/04/2020 06:10:00,"16,23",230,"2.001,43"
30/04/2020 06:20:00,"15,90",228,"2.027,92"
30/04/2020 06:30:00,"15,43",235,"2.044,96"
30/04/2020 06:40:00,"16,44",239,"2.039,02"
30/04/2020 06:50:00,"14,90",243,"1.902,92"
30/04/2020 07:00:00,"14,67",242,"1.803,68"
30/04/2020 07:10:00,"13,64",240,"1.669,47"
30/04/2020 07:20:00,"13,31",241,"1.793,64"
30/04/2020 07:30:00,"11,49",242,"1.640,53"
30/04/2020 07:40:00,"12,41",237,"1.416,07"
30/04/2020 07:50:00,"13,67",237,"1.617,82"
30/04/2020 08:00:00,"15,26",236,"1.831,99"
30/04/2020 08:10:00,"14,69",235,"1.891,61"
30/04/2020 08:20:00,"13,88",233,"1.790,54"
30/04/2020 08:30:00,"14,41",230,"1.761,30"
30/04/2020 08:40:00,"15,56",230,"1.824,80"
30/04/2020 08:50:00,"15,79",233,"1.958,69"
30/04/2020 09:00:00,"13,78",236,"1.963,72"
30/04/2020 09:10:00,"15,47",235,"1.986,70"
30/04/2020 09:20:00,"16,36",234,"2.129,43"
30/04/2020 09:30:00,"16,65",237,"2.201,70"
30/04/2020 09:40:00,"17,22",237,"2.203,14"
30/04/2020 09:50:00,"15,86",236,"2.111,24"
30/04/2020 10:00:00,"16,39",234,"2.086,81"
30/04/2020 10:10:00,"15,41",237,"2.052,74"
30/04/2020 10:20:00,"16,52",237,"2.049,07"
30/04/2020 10:30:00,"15,69",236,"1.993,47"
30/04/2020 10:40:00,"15,16",234,"1.931,65"
30/04/2020 10:50:00,"15,68",234,"1.940,74"
30/04/2020 11:00:00,"15,77",240,"2.024,34"
30/04/2020 11:10:00,"16,40",236,"1.985,63"
30/04/2020 11:20:00,"15,28",233,"1.952,41"
30/04/2020 11:30:00,"16,31",239,"1.944,59"
30/04/2020 11:40:00,"15,50",238,"1.892,27"
30/04/2020 11:50:00,"15,58",238,"2.037,77"
30/04/2020 12:00:00,"15,89",235,"2.076,98"
30/04/2020 12:10:00,"15,75",238,"2.051,67"
30/04/2020 12:20:00,"17,35",238,"2.013,14"
30/04/2020 12:30:00,"13,97",230,"1.914,99"
30/04/2020 12:40:00,"15,05",224,"1.886,67"
30/04/2020 12:50:00,"14,25",223,"1.902,34"
30/04/2020 13:00:00,"16,49",222,"1.933,16"
30/04/2020 13:10:00,"14,83",224,"1.904,53"
30/04/2020 13:20:00,"14,44",219,"1.970,64"
30/04/2020 13:30:00,"14,48",215,"1.938,62"
30/04/2020 13:40:00,"15,86",220,"1.999,12"
30/04/2020 13:50:00,"16,21",229,"2.072,06"
30/04/2020 14:00:00,"12,91",223,"1.926,85"
30/04/2020 14:10:00,"13,06",225,"1.910,10"
30/04/2020 14:20:00,"14,47",226,"1.831,87"
30/04/2020 14:30:00,"15,08",226,"1.866,85"
30/04/2020 14:40:00,"15,51",228,"1.908,86"
30/04/2020 14:50:00,"13,54",222,"1.869,66"
30/04/2020 15:00:00,"12,92",220,"1.801,66"
30/04/2020 15:10:00,"14,54",222,"1.905,82"
30/04/2020 15:20:00,"15,32",224,"2.074,45"
30/04/2020 15:30:00,"14,36",218,"1.977,10"
30/04/2020 15:40:00,"15,31",221,"2.065,53"
30/04/2020 15:50:00,"15,44",220,"2.041,05"
30/04/2020 16:00:00,"16,28",218,"2.067,29"
30/04/2020 16:10:00,"15,41",220,"2.042,66"
30/04/2020 16:20:00,"15,97",222,"2.019,81"
30/04/2020 16:30:00,"16,16",221,"2.042,80"
30/04/2020 16:40:00,"16,43",219,"2.030,57"
30/04/2020 16:50:00,"17,58",217,"2.009,58"
30/04/2020 17:00:00,"14,41",222,"1.971,47"
30/04/2020 17:10:00,"15,77",223,"1.989,27"
30/04/2020 17:20:00,"15,90",229,"1.963,40"
30/04/2020 17:30:00,"15,60",224,"2.006,72"
30/04/2020 17:40:00,"16,68",227,"1.976,03"
30/04/2020 17:50:00,"16,60",228,"1.996,46"
30/04/2020 18:00:00,"16,37",230,"2.013,47"
30/04/2020 18:10:00,"17,66",230,"2.021,66"
30/04/2020 18:20:00,"17,40",229,"2.044,44"
30/04/2020 18:30:00,"17,13",230,"1.962,42"
30/04/2020 18:40:00,"16,01",230,"1.901,42"
30/04/2020 18:50:00,"16,96",229,"1.928,28"
30/04/2020 19:00:00,"17,14",232,"1.984,02"
30/04/2020 19:10:00,"16,90",231,"1.977,61"
30/04/2020 19:20:00,"16,04",229,"1.959,60"
30/04/2020 19:30:00,"16,27",230,"1.965,46"
30/04/2020 19:40:00,"17,57",230,"1.954,05"
30/04/2020 19:50:00,"17,60",231,"1.913,42"
30/04/2020 20:00:00,"17,34",231,"1.905,74"
30/04/2020 20:10:00,"17,70",228,"1.892,01"
30/04/2020 20:20:00,"16,70",227,"1.888,43"
30/04/2020 20:30:00,"16,23",228,"1.929,26"
30/04/2020 20:40:00,"15,73",226,"1.857,73"
30/04/2020 20:50:00,"14,97",227,"1.888,55"
30/04/2020 21:00:00,"16,89",227,"1.976,29"
30/04/2020 21:10:00,"17,10",227,"1.951,96"
30/04/2020 21:20:00,"16,02",228,"1.910,45"
30/04/2020 21:30:00,"16,30",229,"1.896,20"
30/04/2020 21:40:00,"16,04",230,"1.929,14"
30/04/2020 21:50:00,"16,23",232,"1.966,20"
30/04/2020 22:00:00,"16,35",234,"1.976,04"
30/04/2020 22:10:00,"16,37",235,"2.030,13"
30/04/2020 22:20:00,"15,33",233,"1.988,51"
30/04/2020 22:30:00,"15,74",233,"1.967,88"
30/04/2020 22:40:00,"15,20",233,"1.848,40"
30/04/2020 22:50:00,"15,75",235,"1.839,28"
30/04/2020 23:00:00,"14,21",233,"1.835,29"
30/04/2020 23:10:00,"14,07",230,"1.706,17"
30/04/2020 23:20:00,"14,35",230,"1.724,21"
30/04/2020 23:30:00,"13,87",229,"1.732,18"
30/04/2020 23:40:00,"13,68",226,"1.710,66"
30/04/2020 23:50:00,"13,13",227,"1.589,08"
01/05/2020 00:00:00,"13,15",225,"1.631,97"
01/05/2020 00:10:00,"14,17",228,"1.698,71"
01/05/2020 00:20:00,"14,43",229,"1.656,75"
01/05/2020 00:30:00,"14,96",229,"1.654,25"
01/05/2020 00:40:00,"15,18",230,"1.721,09"
01/05/2020 00:50:00,"15,13",229,"1.792,41"
01/05/2020 01:00:00,"14,97",231,"1.779,08"
01/05/2020 01:10:00,"15,12",235,"1.772,20"
01/05/2020 01:20:00,"16,02",235,"1.845,65"
01/05/2020 01:30:00,"15,20",234,"1.885,29"
